MaxTemp,MinTemp,Humidity,Radiation,WindSpeed,Rainfall
29.42,21.71,89.3,68.4,39.06,20.49
28.7,22.03,94.5,69.16,44.58,19.23
31.67,22.85,88.9,50.91,16.21,20.84
32.58,24.1,94.3,47.31,11.1,20.18
27.33,22.35,84.7,68.59,47.33,19.37
29.23,22.44,91.2,66.31,35.28,20
30.81,22.86,92.3,70.9,35.2,16.6
25.01,20.91,87.5,73.1,49.85,17.11
22.6,19.59,89.9,75.1,47.96,5231
26.66,20.43,90.8,70.2,39.81,19.62
23.83,20.29,93.5,81,61.66,11.44
22.74,18.41,93.3,83.4,58.88,5.19
25.23,19.82,91.2,60.2,33.85,17.01
27.99,20.62,70.6,49.18,28.51,18.81
25.81,19.07,79.2,59.19,35.63,18.81
23.39,17.89,88.4,63.61,30.73,13.59
23.43,19.07,86.7,69.07,51.41,17.23
24.91,19.36,93.3,79.3,53.67,15.25
27.25,20.96,94.6,63.88,35.43,16.87
27.44,20.59,87.5,61.2,36.22,19.76
27.66,20.6,90.3,63.64,36.36,18.28
28.44,20.98,84.9,57.05,28.91,18.92
30.29,20.66,83.5,60.08,24.74,11.7
25.95,21.45,92.5,63.94,41.29,9.46
27.86,20.39,92,71.5,43.93,14.35
29.71,21.63,86.2,48.04,16.35,16.94
26.4,21.44,72.3,45.77,29.18,17.13
25.4,17.83,79.1,54.39,31.71,18.16
23.97,17.34,83.1,52.3,24.81,15.8
19.77,17.43,88.2,74.2,60.19,5.866
23.87,20.35,89.5,80.8,64.92,7.64
20.5,18.16,91.9,84.2,71,1943
24.16,17.56,92.7,72.1,33.06,16.72
24.63,17.9,93.5,73.6,36.17,15.64
24.49,18.15,94.8,75.8,41.89,14.07
24.3,18.25,92.6,69.25,43.23,16
26.27,19.32,92.1,75.6,39.89,15.06
26.01,19.07,94.4,73.6,38.49,14.85
24.92,20.1,94.8,55.54,34.32,13.2
21.08,17.7,84.1,64.98,47.99,11.05
23.5,16.96,88,66.14,39.51,16
25.69,17.52,91.2,66.54,32.58,15.9
26.22,18.39,90.5,63.31,29.39,14.85
24.23,17.42,92.3,67.85,36.3,15.84
21.46,16.18,91.2,73.5,46.56,14.69
22.26,15.44,93.7,80.7,50.95,10.49
23.83,16.66,95,78.2,48.15,14.07
22.45,17.55,95.2,82.5,54.94,12.76
25.49,18.23,94.7,64.37,28.99,14.16
26.68,18.71,71,47.84,23.2,14.62
25.63,17.98,85.4,52.35,23.27,14.75
22.79,16.75,89.4,71.7,47.95,13.66
17.52,14.71,89.4,77.3,56.59,6.451
18.22,13.84,91.8,76.7,52.96,11.94
18.95,13.8,93.3,80.3,56.09,8.96
18.31,15.61,93.5,83,61.17,4551
18.64,14.86,94,86.8,71.4,10.42
20.01,15.4,95.3,81.4,59.28,11.92
21.48,15.19,93.4,78,49.78,12.84
16.31,9.5,90.3,64.08,32.72,2132
8.58,6198,75.9,44.64,23.4,5615
10.12,6.047,87.9,59.59,42.93,3.53
15.26,10.08,70.5,51.62,31.09,12.05
18.9,10.89,83.9,58,27.08,13.45
13.16,8.56,86,50.67,23.98,9.79
9.97,5.67,93.2,64.13,46.25,8.44
12.17,5061,94.6,75.3,43.83,10.39
14.54,8.13,95.5,78.5,37.88,10.21
16.33,8.67,95.7,75,35.15,10.92
16.32,9.05,91.1,75,41.14,7.81
14.03,8.25,89.6,67.72,35.66,9.79
11.25,10.26,86.3,76.1,63.91,2503
11.9,10.99,88.4,79.7,74.7,2458
14.34,11.09,93.5,72.4,52.75,9.6
14.01,9.62,93.5,73.9,54.08,8.38
14.61,8.72,95.7,81,55.41,10.13
15.46,9.14,95.7,79.9,49.07,10.41
14.28,10.08,93.2,77.6,56.61,4882
15.99,9.97,93.4,75.1,46.27,10.12
17.11,8.45,93.8,69.23,30.16,11.51
16.84,8.78,94.3,76.8,35.15,11.39
19.83,10.1,94.3,68.35,25.89,9.05
15.53,10.48,95.1,74.2,59.72,8.67
15.73,9.78,95.1,83.5,57.79,6566
17.91,8.82,96.1,80.3,40.42,9.06
21.43,10.45,86.8,55.01,16.77,9.45
18.71,10.48,78.9,53.95,26.89,8.06
18.45,10.45,95.6,69.55,29.76,9.06
14.67,10.84,95.5,75.1,56.93,7.01
12.56,9.67,92.8,75.9,53.5,6084
10.84,8.81,80.5,72.6,64.02,5756
9.05,8.44,90,79.7,71.4,1251
9.05,8.23,88.9,76.7,71.3,1541
13.55,8.6,95.4,84.1,65,7.11
18.04,11.42,95.3,63.55,32.62,11.25
10.7,6.661,95.3,89.4,47.88,1487
8.52,3161,92,66.87,44.79,7.77
10.12,5009,91.4,80.1,62.58,5.963
8.73,7.58,89.1,80,72.7,2466
9.78,7.66,82.3,73.3,68.26,3895
10.38,6113,91.3,78.9,61.84,9.04
9.71,7.35,91.3,81.5,73.2,5817
10.97,6607,95.1,88,71.7,5.578
11.43,8.58,95.5,93.4,88.5,2232
6933,6.083,93.9,87.1,81.7,1774
8.98,6309,95.1,81.3,69.24,5401
15.08,6.451,96.9,73.6,35.62,10.86
13.35,5394,95.5,75.7,42.24,10.91
13.41,5399,96,81.7,46.42,10.49
14.69,6.679,95.4,74.1,34.64,10.98
20.7,13.07,76.4,52.57,27.09,7.34
20.7,12.58,93.5,69.3,37.47,6.957
12.23,10.55,93.6,86.9,79.8,1878
13.28,10.05,93.5,81.7,65.07,7.35
14.02,8.54,95.5,90.6,71.3,5012
15.79,9.32,95.8,71.5,40.03,10.75
10.65,9.02,91.2,81.3,68.33,1985
9.25,7.87,89.8,77.6,69.18,2995
8.93,6.917,85.4,77.3,69.19,3239
10.85,7.18,83.3,74.7,60.96,6.946
11.83,7.77,85.7,72.7,58.09,9.95
12.35,8.1,92.8,79,63.09,9.36
11.9,8.82,93.5,85.3,64.75,4.29
13.68,7.98,95.2,80.8,52.75,11.14
13.48,7.7,96.1,85,64.76,8.04
17.59,9.51,94.3,75.4,25.97,11.29
15.01,8.18,95.9,83.2,52.35,11.38
15.48,7.6,94.8,70.9,24.77,12
13.54,6528,94,73.2,41.16,11.92
13.15,7.33,93.9,75.6,47.77,9.22
14.66,6.552,95.2,78,39.09,12.09
14.99,7.27,94.1,78.1,46.29,12.05
15.54,7.32,95.5,78.9,34.57,11.64
18.44,11.46,92.7,70.4,40.53,10.17
19.44,12.51,94.9,57.27,27.29,11.63
17.5,11.95,84.4,47.35,25.76,13.12
17.17,8.04,93.8,72.1,32.22,13.21
19.57,10.09,94,68.52,32.55,11.78
19.88,9.98,92.9,70.4,34.15,13.27
20.35,11.01,75.4,48.94,20.76,13.66
19.36,10.03,81,53.61,19.04,13.41
17.77,9.38,94.8,67.6,29.29,12.32
20.55,11.71,96,63.17,21.43,13.17
18.37,9.5,85.5,59.57,30.48,13.95
18.24,9.14,81.5,53.86,21.36,12.87
15.92,9.05,93.4,70.5,35.55,11.16
18.76,10.78,94.2,66.19,33.41,13.77
18.97,12.36,87.8,58.97,34.47,13.58
14.95,11.86,56.79,35.83,19.93,6.967
17.57,11.28,73.7,44.45,25.16,10.98
15.85,8.91,85.6,62.29,31.69,15.06
19.35,8.57,89.6,59.63,18.1,15.29
21.52,11.9,84.1,52.76,24.02,14.3
23.19,12.1,84.7,58.68,17.83,15.48
21.01,12.35,80.7,55.22,28.41,15.52
19.35,10.74,95.7,71.1,32.41,15.49
20.88,10.83,96.5,68.3,19.76,15.48
15.44,8.62,94.8,60.59,29.08,14.16
12.41,7.66,89.6,67.33,48.68,15.32
11.37,8.67,89,76.1,60.41,7.53
13.48,9.28,86.8,72.9,52.55,14.84
13.47,7.95,92.2,64.23,31.5,16.51
15.32,7.63,95.8,66.08,27.9,17.32
20.81,13.97,75,30.29,7.05,15.14
18.82,10.93,78.2,41.36,19.73,17.49
20.34,9.98,86,55.71,21.95,18.08
22.12,12.21,80.3,46.55,13.97,18.34
22.25,12.49,87.1,54.84,19.42,18.05
23.63,12.74,79.7,46.03,13.36,19
24.44,13.14,71.4,40.95,9.51,19.41
19.66,11.75,82.8,47.58,27.21,17.4
18.35,11.74,89.5,64.07,41.66,16.11
14.84,9.21,91.2,75.1,38.95,14.46
10.9,8.35,93.4,86.2,74.3,4417
12.88,8.37,93.4,81.1,56.88,13.05
15.79,9.7,94,62.29,32.22,18.59
14.73,9.11,92.4,69.08,37.08,12.64
12.08,8.58,93,80.4,58.94,8.09
14.6,9.43,92.1,73,42.28,11.55
19.35,12.04,93.9,70.5,30,16.65
19.61,12.49,89.8,63.98,27.81,18.85
19.68,12.57,92,62.4,27.95,16.62
16.84,12.18,93.6,71.9,51.13,12.95
17.17,11.92,90.6,62.82,43.82,16.15
15.73,11.59,83.3,61.11,43.01,14.36
17.82,11.09,91.4,68.43,38.21,20.3
11.88,9,95,85.7,65.73,4813
18.17,11.36,89.1,57.33,24.89,20.22
21.86,14.21,88.3,61.42,35.12,20.55
23.56,14.72,89.7,65.4,30,22
26.33,16.99,88.8,53.6,20.8,22.33
28.84,18.8,75.9,44.44,13.89,22.64
26.75,18.38,76,48.31,21.8,22.64
28.84,18.83,75.6,48.11,17.67,22.82
20.66,14.04,92.6,64.31,32.52,22.36
19.66,12.47,85.1,62.57,34.98,22
16.31,11.8,79.9,57.72,31.28,21.51
15.84,11.12,82.1,59.84,31.36,23.26
14.93,11.6,75.8,57.45,44.28,16.27
17.89,12.78,90.9,67.87,40.79,11.47
13.4,10.48,93.3,87.3,73.2,9
16.89,11.4,94.8,76.8,48.25,21.9
14.14,11.28,92.8,76.5,57.6,8
15.14,10.83,92.7,72.5,49.45,10.59
15.13,11.68,86.8,52.27,22.97,22.13
16.31,11.43,61.39,39.06,17.04,25.41
19.13,13.39,93.1,64.65,41.72,24.14
17.12,13.87,92.8,61.18,42.77,9.64
15.32,11.51,91.6,66.4,40.31,16.8
17.76,12.1,94.1,70.2,33,25.25
19.48,13.19,92.1,65.94,31.34,16.41
20.41,13.05,91.9,66.84,31.8,17.1
12.61,10.28,93,77.1,63.4,9.62
13.6,10.14,67.52,50.07,30.91,14.42
18.1,11.92,90.8,70.8,39.34,12.82
15.35,10.94,93.6,78.8,51.17,14.67
16.51,11.03,93.8,81.8,54.58,13.22
17.37,11.22,94.8,72.8,37.94,18.22
19.93,12.59,95.5,64.94,29.86,25.7
20.8,13.86,93.1,62.52,28.13,23.03
19.93,13.63,92.3,73,47.04,20.35
21.72,15.1,93.4,68.72,37.05,26.15
24.25,15.27,90.8,67.69,29.54,25.8
19.41,13.34,92.5,60.21,27.34,27.26
22.37,14.88,85.6,49.42,16.23,27.79
24.62,16.87,73.6,40.72,19.61,26.43
29.43,20.39,76.7,42.5,16.34,27.17
29.89,20.91,77.4,43.55,14.55,27.08
28.2,19.65,70.3,48.28,23.07,26.99
25.87,18.45,86.5,59.66,28.91,27.58
23.41,17.13,90.1,72.3,41.2,23.58
23.76,17.16,91.5,73.3,44.48,26.34
25.34,18.95,92.3,59.15,34.08,24.16
22.32,16.9,62.35,36.68,14.9,26.31
17.3,13.47,55.11,34.1,20.76,24.51
20.26,13.59,80.8,44.03,13.11,29.39
19.59,13.66,83,47.94,18.09,21.91
13.68,11.88,85.2,65.81,53.5,6558
17.78,13.03,85.7,66.66,45.59,10.08
19.88,14.23,89.2,50.72,26.61,27.53
20.81,14.45,88.6,54.84,33.13,18.89
20.2,15.42,91.3,65.51,39.31,14.5
19.75,14.51,90.1,55.44,23.42,21.18
29.7,21.67,72.8,39.46,18.67,27.76
31.55,22.01,83.5,40.33,13.16,28.32
23.5,18.28,66.6,41.42,27.66,28.79
24.61,18.18,67.82,45.32,27.78,30.02
25.87,18.26,71.8,35.66,13.43,29.96
29.56,19.65,92.6,46.34,17.14,29.38
29.97,20.97,94.8,47.59,20.55,24.27
24.69,18.87,53.43,28.66,10.57,29.85
26.53,19.23,58.05,33.56,18.68,30.27
31.07,22.67,62.96,35.25,12.82,28.95
28.3,22.45,61.46,33.77,18.16,29.69
24.94,20.08,56.34,36.57,25.42,29.79
25,18.44,76.6,45.58,27.85,28.75
26.45,19.52,70.4,38.75,18.08,30.15
25.03,19.46,70.3,45.63,22.42,23.06
25.76,21.32,60.46,43.27,29.65,18.49
27.07,22.15,64.89,43.55,26.99,27.17
29.82,23.03,75,49.27,25.71,28.26
30.74,23.18,76.2,48.76,24.91,26.47
26.93,20.95,88.5,47.08,19.81,28.72
26.34,20.62,78.9,35.27,17.35,29.88
28.26,21.62,50.9,29.7,18.6,29.88
24.88,20.83,62.91,45.25,31.33,28.48
24.22,20.13,65.18,31.49,15.03,25.39
24.15,18.3,55.88,32.8,21.61,30.13
30.61,22.81,58.96,29.42,13.95,29.71
27.31,21.34,73.8,37.32,22.93,28.98
29.04,22,61.13,35.88,19.42,27.23
28.73,23.59,45.18,26.29,15.02,23.02
30.81,24.1,48.98,26.63,12.76,23.66
31.41,24.52,55.7,28.29,11.29,28.5
31.94,25.4,48.97,29.2,14.02,28.11
33.17,25.38,60.76,31.51,12.29,27.59
32.52,25.56,59.3,30.4,11.95,28.04
31.65,24.49,66.16,39.04,19.12,27.4
30.47,23.91,85.6,45.19,18.87,27.97
33.63,25.6,76.1,41.41,19.13,29.08
34.04,26.28,58.44,38.14,19.59,28.7
34.74,26.6,70.9,43.05,25.95,28.27
28.77,23.23,88.8,59.59,39.48,29.16
28.33,22.72,89.5,63.26,35.16,14.73
30.88,26.2,63.74,37,22.45,24.43
35.94,27.27,73.3,41.01,19.52,25.76
34.33,26.55,88.1,49.55,20.66,24.6
29.81,23.64,87.5,68.67,45.03,25.16
26.84,21.62,91.1,75,48.59,20.09
26.51,20.57,90.9,69.38,32.97,22.39
30.87,23.85,92.9,52.84,24.31,28.43
33.84,25.85,81.3,46.98,19.79,28.69
33.07,24.87,87.4,50.64,15.55,28.77
31.01,23.94,90.5,67.09,32.68,27.89
30.22,23.66,92.6,69.06,41.18,28.18
27.58,22.79,89.3,66.54,42.55,27.66
29.68,23.13,86.6,61.47,35.22,26.96
32.91,25,86.3,54.92,17.07,28.7
36.53,26.44,69.08,36.69,15.21,29.33
29.49,23.73,85.2,56.08,35.81,28.14
31.33,24.13,88.9,66.02,36.26,27.86
30.01,23.93,91.2,65.72,39.4,26.89
28.72,21.13,88.3,65,27.65,21.94
27.64,20.98,83.1,43.27,22.79,29.39
29.36,22.29,75.6,42.02,24.01,29.4
28.84,22.76,59.65,42.04,25.52,29.48
31.67,24.1,66.98,42.15,21.65,28.39
32.25,25.65,64.38,37.13,18.99,28.17
32.51,25.51,82.4,42,16.01,27.05
32.51,26.07,88.5,56.36,36.25,27.44
34.96,26.39,81.6,49.13,14.81,25.45
32.18,24.92,77.9,39.19,17.47,28.71
32.05,25.95,62.95,37.48,19.73,27.7
34.81,26.01,62.25,37.99,16.6,28.15
33.17,25.57,66.62,40.13,20.92,28.02
30.29,23.93,73.1,53.13,29.49,27.55
31.6,24.78,73.7,44.3,23.91,27
33.84,26.19,61.74,35.25,14.34,24.11
32.14,25.12,69.29,48.74,25.31,25.27
30.48,23.69,85.9,63.56,35.2,25.92
30.34,24.2,84.3,67.23,42.78,24.99
29.81,24.34,87.9,67.5,46.04,23.75
34.3,26.32,85.8,52.59,12.88,24.85
35.74,26.01,90.2,48.22,13.61,26.5
36.93,27.97,92.2,45.61,18.73,20.65
34.29,26.94,71.5,39.09,17.35,26.01
30.47,24.92,83.8,63.28,38.19,25.68
32.31,25.16,87.8,65.28,30.61,24.87
32.8,26.47,86.5,51,16.62,23.51
33,27.82,42.16,29.22,20.88,18.98
28.26,23.97,61.9,46.8,32.24,16.5
32.58,24.68,72.3,38.46,14.81,27.24
32,24.56,92.4,49.54,22.12,25.62
31.85,25.13,78.8,53.3,28.57,25.43
32.97,25.51,86.1,54.54,17.73,23.77
30.28,24.97,80.1,56.64,34.08,25.19
31.87,24.58,89.1,53.7,27.24,25.56
32.38,24.4,80.8,49.39,19.4,24.24
30.67,24.42,76.9,54.88,26.45,25.23
33.37,24.87,83.7,50.25,18.39,24.95
31.71,24.27,81.7,52.39,23.84,25
31.65,23.69,87.1,59.62,29.16,19.54
29.03,21.68,91.4,71.8,43.85,20.06
28.04,21.42,91.7,70.2,34.35,19.85
28.44,21.7,92.9,51.95,19.07,25.06
28.17,21.37,79.7,50.32,26.84,23.1
29.17,22.1,87.6,55.65,27.77,22.7
26.46,21.31,92.4,63.65,33.96,20.84
28.57,22.06,83.8,53.18,28.71,24.28
30.94,23.2,74.5,46.96,23.85,24.44
31.78,23.55,82.5,49.14,20.19,21.56
30.09,23.42,92.1,60.6,27.64,22.22
30.94,22.85,93.8,68.26,27.76,21.01
31.43,23.88,91.5,49.88,11.83,20.63
29.94,22.46,61.34,39.08,20.79,23.8
30.14,22.75,55.21,36.32,13.02,23.8
27.91,21.57,79.2,57.06,31.24,21.07
29.48,21.51,84.8,55.34,24.91,20.6
31.8,23.6,80.2,35.46,11.83,23.82
31.27,23.29,64.41,41.02,20.59,23.43
29.48,22.56,85.1,58.5,28.23,22.85
28.17,21.73,92.2,73,35.75,16.87
30.47,22.71,94.2,58.76,21.66,21.25
30.95,22.98,89,51.64,21.72,22.08
27.31,21.49,87.5,70.4,42.73,15.94
27.7,21.78,88.7,66.46,37.94,18.91
26.67,21.35,91.1,71.7,34.3,10.48
28.64,21.62,93.1,61.86,28.91,17.14
28.77,21.93,76.3,52.82,31.97,18.39
29.83,22.03,79.8,56.73,27.51,17.37
30.08,22.46,78.4,58.55,33.97,19.92
29.1,22.22,84.1,50.49,25.91,20.28
26.53,21.05,63.14,45.12,29.91,13.05
26.89,21.51,57.66,40.43,24.93,16.93
25.43,19.58,73.5,50.05,32.38,12.11
25.14,19.01,85.2,62.75,32.7,16.61
23.85,18.95,93.7,81.8,53.94,10.18
26.2,19.5,93.7,70.4,41.15,15.43
25.8,19.43,92.9,75.6,46.81,16.97
25.27,19.42,93.1,72,47.06,18.93
22.85,18.67,85.8,66.79,42.69,16.07
20.28,17.35,89.4,73.4,57.09,7.95
21.46,17.08,91.1,83.1,68.24,7.79
24.42,19.52,91.5,77.8,53.85,17.73
23.63,18.89,91.3,77,53.99,15.39
23.03,17.62,89,69.91,46.35,16.99
23.9,17.37,91.1,66.95,31.52,11.39
26.6,18.58,88.4,62.53,28.65,17.29
23.39,17.72,88.5,66.72,43.23,7.55
22.52,17.59,83.4,50.26,29,11.68
17.59,13.81,54.16,42.27,28.75,11.14
25.68,17.66,56.97,29.02,9.44,19.2
27.53,18.94,69.4,42.09,21.73,18.34
26.73,18.04,77,56.07,27.85,17.95
28.04,18.24,93.7,65.18,26.25,17.94
28.17,19.3,91.8,47.23,14.42,18.28
28.73,21.43,63.4,36.48,17.69,11.85
24.88,19.17,65.7,45.79,22.27,16.99
20.59,14.7,82.5,59.01,38.44,15.85
21.91,16.25,93.8,73.6,46.29,16.11
23.9,17.85,92,72.7,47.14,13.17
25.64,20.05,89.7,59.64,36.1,11.62
24.63,18.69,72.9,44.65,28.32,16.83
24.36,17.11,70.2,48.82,27.26,13.04
23.58,14.5,88.1,62.09,30.79,13.16
26.07,16.13,80.7,50.24,18.35,15.77
27.13,18.16,65.69,45.45,25.19,16.44
27.2,17.89,72.6,45.07,21.27,15.2
22.71,16.61,83.4,58.67,32.27,15.97
24.16,15.07,91.5,62.01,33.39,15.93
25.76,16.13,94.7,63.7,29.45,12.82
22.85,16.07,72.3,53.78,31.72,12.69
22.78,14.48,82.4,57.37,30.53,15.03
23.7,14.9,87.3,58.8,26.13,14.3
27.73,18.63,82.6,52.88,31.04,10.73
22.72,16.91,84.5,65.11,40.57,9.11
22.45,14.06,91.7,63.43,27.27,13.52
23.1,14.12,87.5,58.94,20.09,14.5
21.72,16.34,74.7,29.36,10.18,13.25
24.31,15.03,68.95,31.98,13.44,14.31
25.25,17.76,52.85,26.29,9.64,6023
27.6,17.7,58.25,37.47,19.28,13.65
26.09,16.78,59.39,31.93,9.85,12.03
22.79,15.04,84.6,55.48,27.07,11.56
21.8,15.79,79.6,52.22,29.94,13.23
16.39,12.8,93.1,79.9,54.53,1662
15.93,11.81,90.6,74.7,46.2,9.32
16.18,10.32,91.8,69.78,36.94,11.04
15.86,9.49,90.2,66.72,36.48,9.13
16.57,9.19,91,68.86,37.81,11.68
17.37,10.79,93,75.9,46.8,11.77
18.16,12.83,87.4,56.57,34.22,12.16
17.84,13.64,88.7,69.68,53.45,6136
13.82,9.24,93.2,80,56.88,5218
14.87,9.41,89.2,68.21,37.09,9.97
17.57,9.45,87.5,63.48,29.89,12.37
20.81,12.97,93.2,74.9,41.18,11.12
21.94,13.93,93.4,70.3,36.7,7.52
18.84,11.73,84.4,54.21,21.63,12.11
18.83,13.3,81.7,53.37,30.22,10.95
16.34,11.8,88.2,63.43,41.55,5.18
20.88,15.24,82.1,56.16,35.53,11.98
16.26,11.01,79.7,58.02,40.28,7.13
18.57,11.07,77.8,56.71,28.35,11.48
18.38,10.7,88.8,51.23,30.02,12.75
13.08,6.951,79.7,49.84,28.64,11.58
12.68,7.2,89.4,64.33,35.83,7.38
14.33,8.89,84.3,63.42,33.57,10.46
13.41,8.02,91.9,72.2,42.96,9.77
15.79,10.12,87.9,69.04,46.21,10.02
13.95,8.59,93.4,77.6,50.62,5.411
16.57,9.36,93.4,76,39.07,10.74
14.07,8.96,92.9,80.5,60.46,8.68
19.23,12.13,89.2,65.93,31.01,10.06
18.56,10.45,86,64.22,32.47,10.92
17.04,10.14,84.6,70,47.34,10.73
21.86,13.76,87.4,69.53,38.12,7.74
18.97,14.75,91.4,79.2,58.5,3033
16.44,13.62,93.9,89.7,75.5,4271
18.44,12.23,94.6,80.8,49.92,8.27
17.31,10.49,94.6,82.2,53.18,10.15
19.48,10.29,95.3,77.4,38.39,10.32
18.77,11,93.4,72.9,41.02,8.58
20.68,13.46,89.2,61.31,28.28,10.88
22.28,14.85,82.1,59.09,36.73,9.58
19.56,10.74,93.6,72.2,34.14,9.61
15.14,12.86,83.8,57.69,42.31,3562
16.26,10.76,82.7,49.75,26.96,11.23
17.24,8.38,83.4,59.35,22.64,10.6
20.68,12.06,78.6,50.46,10.65,9.67
18.79,11.9,73.9,40.6,15.97,9.71
20.95,12.24,79.6,40.94,13.04,7.85
22.92,11.68,72.2,47.72,13.24,10.07
21.39,12.89,87.4,61.87,36.79,10.72
18.84,11,91.2,68.54,28.35,10.16
16.13,11.25,83.4,64.83,46.95,8.93
14.15,10.36,70.5,41.87,24.9,11.77
16.26,10.26,83.2,43.95,20.18,11.59
15.53,11.87,83.5,46.72,23.83,11.56
13.8,8.75,81.8,50.2,31.3,9.95
6415,3572,95.1,81.3,63.22,701
9.77,3565,91.7,63.65,22.05,11.41
6535,2518,90.5,73.9,57.14,6605
9.44,5.326,91.5,70.8,51.97,5.288
9.43,3327,93.5,72.3,30.72,12.37
10.43,4146,93.7,77.9,48.11,9.48
12.81,4603,93.1,71.2,31.64,12.16
14.33,5279,93.1,61.4,27.43,12.53
16.39,7.44,78.4,50.2,18.18,12.53
14.7,9.65,85.5,51.95,28.43,12.05
14.21,8.65,81.5,56.71,35.36,10.3
16.13,12.25,87.7,53.22,30.56,11.15
18.09,11.69,85.6,52.08,26.96,11.76
17.3,11.23,79.2,47.97,21.5,13.47
15.58,7.31,90.4,52.91,11.65,13.94
16.84,6.53,82.7,51.15,13.32,13.97
17.24,7.96,74.5,47.57,14.11,12.91
16.31,10.2,94.1,73.2,47.39,12.18
22,11.69,94.7,68.06,23.48,13.84
18.49,10.61,81.6,44.23,8.45,15.19
12.55,8.35,47.88,34.05,21.79,14.23
8.33,5.378,84.3,41.26,28.6,14.04
11.48,3797,82.7,47.95,15.19,14.76
16.84,6195,88.9,63.77,27.89,14.61
17.43,9.97,87,57.73,30.11,14.74
18.5,14.66,56.21,36.03,18.9,8
14.99,9.42,83.6,61.38,42.08,10.02
16.31,8.6,86.7,61.65,30.28,15.02
10.03,8.72,86.9,77.3,62.56,2647
10.57,8.22,82.5,66.19,55.85,6354
15.97,8.08,90.9,61.35,29.83,15.55
19.41,10.2,86.6,56.26,15.3,14.97
15.17,8.78,91.9,71.5,37.14,14.73
17.17,9.43,92.3,69.18,21.83,11.98
12.95,8.87,92.8,81.8,59.41,8.76
11.23,6811,94.2,85.5,61.61,8.42
7.32,5364,88.9,78.7,57.44,3278
11.55,5.99,91.5,73.2,50.22,10.8
12.88,5.917,91.8,63.03,13.05,17
7.19,4651,93,81.1,60.18,2075
12.41,8.08,94.9,80.6,52.06,8.1
14.73,9.78,74.3,46.24,29.9,17.61
13.46,7.85,89.5,65.51,43.42,13.48
14.06,9.42,89,73.9,53.2,14.32
13.87,9.09,91.4,76.7,57.33,10.77
12.68,9.99,86,77.1,66.22,9.12
14.01,10.2,92.7,82.5,64.17,4956
14.46,9.1,92.6,75.1,49.21,15.92
15.52,11.18,91.5,50.52,31.02,14.53
17.35,10.64,87.1,55.18,29.94,16.79
20.01,11.2,87.8,64.05,28.54,18.16
21.92,13.72,80.3,53.46,24.75,14.92
25.42,17.27,73.7,42.53,14.09,17.74
23.7,14.66,86,56.34,27.79,19.83
21.77,13.85,87.7,66.02,36.7,18.76
19.53,12.7,92.7,71.6,41.18,16.71
17.62,11.55,93.2,77.6,45.24,15.28
15.64,11.15,93.4,79.7,54.91,15.24
17.22,10.82,94.6,75.7,36.46,19.14
18.08,10.6,95.1,66.88,29.94,20.48
19.46,11.03,84.5,58.41,27.94,21.09
25.14,14.2,91.7,54.71,17.82,21.1
21.39,14.32,94.5,62.72,34,19.98
19.2,12.55,94.5,78.8,45.71,17.6
13.86,11.4,94.5,85.2,70.3,6.16
11.03,9.32,89.2,75.9,62.23,5461
8.32,7.4,85.4,74.6,64.11,2293
9.57,8.37,85.7,78.6,70.4,4123
12.47,8.91,85,71.8,43.15,13.42
14.38,9.75,83.7,53.57,25.69,20.25
15.64,11.01,77.2,44.99,23.98,18.13
16.58,12.2,84.3,59.73,49.45,13.02
18.35,12.99,83.8,62.98,39.26,19.61
14.98,10.19,88.5,62.57,30.62,20.78
17.22,10.35,85.1,63.02,40.65,18.66
20.46,13,80.3,61.25,35.06,15.63
14.2,12.08,89.3,74.4,59.43,5544
20.06,14.1,92.8,68.47,39.18,20.18
16.57,13.26,93.9,86.1,62.5,7.21
20.79,14.59,94.3,62.52,27.34,20.94
20.53,13.47,89.8,60.46,28.47,19.71
19.01,12.79,92.3,68.47,40.46,20.45
23.36,15.93,85.9,49.02,19.62,19.23
18.16,14.32,73.9,36.62,19.83,24.18
14.71,8.75,88.1,61.14,33.28,16.74
14.38,8.72,88.9,61.58,32.51,24.5
20.53,11.29,89.8,53.96,14.23,25.39
24.89,14.44,86.4,50.27,11.1,25.29
15.92,11.91,88.2,70.4,50.07,15.94
19.53,12.96,90.9,68.88,37.45,21.56
22.9,15.9,94.6,54.03,28.06,21.85
19.41,15.05,59.96,43.42,32.21,19
21.44,15.17,69.95,50.5,29.66,21.39
21.72,16.07,82.7,54.18,32.74,24.3
19.15,14.75,61.67,46.32,31.4,22.91
19.67,13.21,73.9,53.41,29,18.74
18.82,14.33,87.3,59.93,42.54,11.3
19.66,13.52,84.3,62.28,37.85,20.86
20.59,13.89,83.4,57.09,35.19,18.81
19.48,13.99,87.6,53.82,25.89,21.83
20.33,13.23,84.9,51.15,24.15,24.02
20.06,13.71,79.1,50.14,32.39,27.39
16.38,11.9,91.1,68.1,51.17,8.56
20.33,13.92,92.9,66.44,37.98,23.68
23.56,16.13,87.8,56.07,22.07,25.08
26.51,17.3,87.8,55.33,21.41,27.94
28.24,19.29,89.7,49.4,12.43,22.75
24.48,17.72,84.6,59.33,31.32,27.57
28.77,19.18,93.3,60,23.92,26.58
27.13,19.51,94.5,58.07,20.56,19.82
24.54,18.09,89.5,56.16,22.61,19.96
23.95,17.31,88.6,59,31.05,25.64
