MaxTemp,MinTemp,Humidity,Radiation,WindSpeed,Rainfall,ET_PM,Sugarcane_Growth
35.38,27.95,58.41,40.86,17.45,26.59,11.44411724,
35.92,27.75,71.4,45.19,15.76,26.87,12.66995251,
36.25,27.9,68.88,42.05,16.3,26.84,11.78568104,
35.51,27.68,71.6,46.66,22.77,25.08,13.02378254,
34.38,28.01,65.09,45.3,24.46,18.76,12.6309152,
36.93,29.5,67.97,41.25,22.9,24.63,11.51321524,
35.72,27.68,71.2,43.2,16.84,25.64,12.10371416,
36.79,29,68.4,40.9,19.54,26.22,11.4398573,
36.32,27.52,70.2,41.92,20.61,26.36,11.71701684,
36.32,28.46,68.47,42.18,10.04,26.06,11.86946815,
37.72,27.82,63.16,38.69,16.71,26.29,10.84142842,
37.72,29.2,76.8,52.05,29.03,25.21,14.47036884,
38.26,29.26,67.52,42.86,17.85,25.39,12.00099385,
37.39,27.87,80.9,46.63,18.12,25.98,13.05370132,
36.46,27.67,70,40.83,17.18,24.88,11.43732289,
37.45,28.32,75.3,42.69,19.73,21.22,11.9387546,
38.6,29.95,68.4,39.24,19.33,22.97,10.97716323,
38.13,29.84,59.62,38.43,13.41,22.91,10.79136995,
37.8,27.93,82.4,42.77,17.92,24.72,11.97466501,
35.45,26.91,58.76,35.31,13.41,24.63,9.915201228,
32.17,24.68,73,47.81,27.02,23.81,13.30850114,
35.24,27.32,67.39,45.33,26.68,23.52,12.62141809,
36.25,28.11,78,46.56,23.64,23.57,12.98844296,
37.99,29.24,61.99,37.98,15.9,21.87,10.64807313,
40.01,30.34,54.56,31.62,13.4,22.95,8.879580244,
42.15,30.41,53.29,29.55,9.16,22.85,8.320712478,
43.29,31.95,57.07,27.07,8.62,22.43,7.625063264,
39.54,29.75,52.75,34.74,15.69,21.78,9.741509822,
34.71,26.9,76.8,50.36,22.44,21.84,14.05912207,
32.51,24.71,81.3,41.24,11.94,21.04,11.59049819,
34.71,24.9,71.1,41.6,17.25,23.62,11.65232482,
35.44,26.38,66.26,40.66,18.26,22.38,11.38193661,
35.72,27.06,78,51.44,20.88,22.18,14.37486933,
25.93,21.92,85.5,67.96,46.92,12.9,18.67963922,
24.79,18.57,83.6,50.95,26.29,18.31,14.18840315,
25.99,18.62,77.8,48.97,28.92,20.04,13.61443667,
28.68,20.63,82.3,49.94,27.57,22.88,13.89596113,
32.83,23.86,61.81,38.61,18.12,22.95,10.80907321,
32.49,24.4,60.18,33.68,15.43,22.6,9.445211752,
30.96,23.13,63.46,40.06,17.59,19,11.21863147,
30.75,23.69,80.8,53.55,22.57,19.97,14.94807879,
31.63,22.48,70.2,43.41,21.43,21.87,12.12682473,
28.54,21.69,85.3,58.76,30.4,20.86,16.32056595,
30.15,21.85,87.8,58.21,32.08,20.53,16.15049883,
31.96,23.16,71.9,46.33,21.5,20.83,12.94187765,
31.36,23.13,69.57,46.17,23.85,18.45,12.87797912,
32.7,25.36,58.9,36.18,19.67,18.98,10.11902255,
33.3,24.96,85.7,40.18,19.27,20.52,11.23964027,
31.09,24.09,69.16,45.15,25.07,18.8,12.58378025,
30.28,24.21,56.26,40.93,28.84,20,11.38101967,
30.15,22.73,77.7,44.87,17.32,20.17,12.56732689,
30.08,22.8,66.06,46.19,23.11,19.43,12.88968496,
29.14,22.08,75.1,52.22,28.51,19.31,14.52197635,
32.63,22.57,69.18,43.49,18.8,19.32,12.16959743,
32.56,22.98,58.3,41.55,20.01,18.43,11.61815531,
32.7,23.29,81.2,43.98,22.03,18.15,12.2810394,
31.02,22.81,76.6,51.77,29.78,17.96,14.38525942,
30.35,21.56,78.5,52.91,22.31,17.79,14.77190877,
30.56,21.43,74.3,46.42,18.47,17.31,12.99195573,
28.48,19.47,76.2,51.82,22.51,18.17,14.46575032,
26.93,18.62,80.7,56.41,22.92,17.47,15.74273209,
24.58,18011,89.5,67093,39.84,13097,20591.83355,
20.03,16.63,92.6,80.6,67,3.93,21.87672771,
20.29,16.98,93,78.3,56.18,11.86,21.39635635,
21.96,17.06,89.1,71.7,47.13,14.77,19.70463473,
24.31,16.36,89.4,69.9,32.96,17.43,19.38277505,
26.13,18.47,85.6,64.84,38.62,16.16,17.91553951,
24.59,18.32,91.2,71.1,43.01,12.54,19.59048919,
26.47,20.54,88.1,63.76,39.03,11.5,17.61250933,
26.87,21.69,80,63.74,42.6,10.96,17.56778671,
26.53,20.72,87,69.51,48.47,13.16,19.08695434,
23.98,19.72,90.6,72,53.06,10.66,19.71352766,
19.22,18.09,92.2,85.3,76.5,2968,23.01651028,
18.36,16.29,94.6,88.4,78.1,2967,23.8292199,
20.55,16.35,93.9,83,62.04,10.14,22.59773987,
25.12,19.36,91.8,79.1,52.92,10.31,21.65929552,
32.51,21.78,93.3,75.9,38.41,14.04,20.97391805,
29.01,21.78,88.3,71.1,44.68,11.86,19.57014643,
27.13,20.25,94.2,74.8,44.95,12.82,20.58465467,
25.37,18.71,93.7,72.3,43.67,14.82,19.91273223,
27.19,16.65,90.7,66.67,23.79,15.51,18.59536853,
25.25,16.26,85.5,63.38,26.36,15.2,17.64890148,
23.17,16.61,81.5,65.31,42.61,11.66,18.00006528,
27.06,17.56,87.3,66.59,35.05,13.48,18.44061156,
26.53,18.38,87.7,65.63,35.93,10.82,18.16462661,
21.84,18.47,86.9,73.1,57.18,5567,19.96328544,
20.63,16.69,95.6,87.2,68.73,6.913,23.64249877,
16.8,12.16,88.9,75.2,52.01,13.08,20.60309218,
16.26,9.93,93.7,68.94,36.02,13.78,19.07928972,
15.45,8.39,93.1,76.6,44.73,13.96,21.08279228,
14.18,10.22,96.4,84.8,67.81,4.826,23.00482348,
16.12,11.78,98.8,87.1,58.61,10.27,23.76457387,
18.26,9.97,96.9,85,44.57,12.79,23.39700269,
17.94,10.59,97.8,82.9,48.43,11.09,22.76352639,
22.64,13.08,97.4,78.7,38.1,11.82,21.75162683,
20.22,12.74,96.9,68.52,35.27,13.09,18.97202243,
19.28,11.98,84.2,61.42,36.69,13.11,16.99118482,
22.52,11.28,88,61.99,21.65,13.17,17.31369992,
20.95,10.4,88.4,68.65,32.3,12.58,19.04408357,
19.74,11.29,91.1,70.9,37.9,11.82,19.5984577,
19,12.01,94.4,76.1,49.98,11.95,20.87608781,
16.21,11.75,98.3,90.4,81.6,1517,24.31553543,
17.62,15.33,94.1,88.4,80.8,3022,23.78957266,
16.07,12.46,95,87.4,66.98,4552,23.72247161,
14.85,11.03,96.5,80.9,58.57,10.94,22.07358232,
13.71,8.77,95.9,81.5,51.96,10.63,22.32955435,
12.24,9.94,95.8,86.7,74.3,3875,23.42578619,
14.93,12.18,95.8,89.1,72.8,4265,24.09664693,
14.72,12.1,97.1,87.1,64.3,5.27,23.68041093,
15.33,11.71,94.4,84.9,66.73,6.172,23.04751398,
16.99,11.54,96.2,83.8,55.04,10.21,22.91542655,
19.48,13.21,87.3,71,49.03,8.93,19.48894625,
17.47,14.1,93,78.9,61.25,5819,21.4920593,
17.66,14.17,96.8,85.4,64.14,9.44,23.22057111,
16,13.46,95.4,84.4,67.68,3477,22.89822949,
17.6,14.4,96.2,87.5,68.59,6.927,23.72583107,
20.15,14.7,94.1,77.2,53.27,10.31,21.13419193,
20.22,13.45,95.8,82.3,52.53,10.57,22.54072857,
20.16,11.98,94.7,82.6,52.54,9.65,22.62278528,
17.88,11.3,94.8,77.9,47.69,10.11,21.4006375,
18.94,11.95,91.4,75.9,46.12,10.64,20.87194149,
19.01,11.47,94.1,82.4,52.87,10.29,22.56334912,
18.21,10.61,95.6,84.8,55.85,10.35,23.17714146,
19.69,9.96,95.8,83.9,45.86,10.46,23.07548628,
17.26,9.43,95.7,85.4,56.92,9.3,23.32548904,
12.18,10.02,94.2,85.2,74.5,2164,23.01771063,
13.17,10.05,96.2,89.1,71.6,4.826,24.11453753,
12.57,9.72,95,87.7,71.9,6066,23.73126186,
14.59,10.26,92.1,78.3,60.59,4323,21.33738208,
14.52,11.54,88.3,66.48,54.74,4649,18.18289758,
15.26,10.39,91.8,75.7,51.08,6584,20.75206187,
14.11,7.7,95.1,83.6,50.19,9.7,22.93040689,
14.17,7.3,95,81.6,49.92,9.74,22.38563443,
14.98,8.35,92.8,80,54.31,9.82,21.88639593,
17.12,8.94,92.9,78.5,48.02,10.36,21.56102891,
17.13,9.32,94.9,80.7,52.88,10.48,22.0976574,
17.19,9.09,93.6,80.6,49.64,10.77,22.11525706,
16.12,8.37,94,80.5,48.7,10.76,22.10085409,
16.79,8.13,94.3,79.7,42.42,10.5,21.96797405,
15.85,7.98,94.2,81,47.02,8.28,22.26163668,
16.86,8.8,93.2,77.9,46.48,10.62,21.41697127,
15.85,7.72,94.2,78.8,43.44,10.99,21.70592314,
13.77,5973,93.6,80.7,50.94,10.79,723.2368925,
13.04,6.253,90.8,78.5,53.3,10.44,21.4896552,
14.98,7.68,88.1,73.6,45.74,9.72,20.24432732,
15.19,9.32,83.8,70.7,45.21,7.08,19.45329057,
18.08,10.51,93.4,79.7,56.8,8.34,21.77037326,
17.61,9.63,97.2,83.3,54.3,10.68,22.7892257,
17.33,8.92,92.3,77.1,46.54,10.73,21.19625781,
15.65,7.93,94.8,81.1,51.87,10.27,22.2212526,
15.05,6812,95.1,80.5,45.13,11.24,574.4785056,
17.26,6356,95.7,76.9,38.11,11.51,402.9023089,
12.83,5994,94,79.2,54.39,8.64,724.7126554,
17.93,8.52,90.8,77.7,48.76,10.29,21.33143451,
18.47,8.86,94.2,80.3,47.48,10.96,22.06288269,
15.92,8.3,97,77.9,45.87,11.33,21.42509518,
13.7,7.54,83,60.4,31.44,11.91,16.76466717,
13.36,5.802,87.1,63.86,37.31,12.01,17.65904734,
16.19,5.83,90.8,71.7,37.57,11.98,19.82368128,
16.93,7.13,92,66.28,18.98,11.72,18.54344308,
9.41,4.33,66.18,41.76,22.81,12.8,11.65501716,
10.83,6.422,81.4,57.99,37.05,5.389,16.03857241,
11.16,7.36,84.4,68.57,53.79,9.36,18.76569926,
14.91,7.06,92,72.6,44.66,10.81,19.98276927,
15.39,6.327,93.2,73.4,43.31,12.52,20.22014362,
15.18,5516,93.6,76.6,41.82,12.3,546.9166901,
14.71,5.411,93.1,74.9,43.85,12.68,20.62632461,
14.58,5.48,92.6,73.2,40.55,13.03,20.20023235,
12.72,7.71,88.4,71.5,53.39,5766,19.57236857,
13.72,9.45,97.2,86,58.37,5971,23.46801243,
15.18,8.65,96,83.4,59.5,12.72,22.74249214,
18.75,10.26,96.8,82.7,45.93,10.73,22.74440958,
20.29,10.21,97.3,82.7,48.96,12.97,22.7010611,
20.49,10.45,97.2,80.1,35.67,13.6,22.17267537,
16.47,10.28,96,83.6,64.22,7.35,22.73002386,
15.8,12.09,98.5,93.6,86.2,2884,25.10508333,
17.15,13.67,98.7,84.1,60.65,6.212,22.91683308,
16.74,14.33,94.5,86.2,70.1,5.122,23.35151048,
17.34,13.24,97.1,74.3,41.42,13.34,20.49244916,
17.6,9.79,94.6,77.5,51.53,14.56,21.23942406,
17.28,10.14,97.1,81.6,53.77,11.82,22.33156326,
15.92,9.44,93.7,65.12,31.03,15.75,18.07928706,
16,8.13,85.4,62.11,31.3,13.66,17.24080702,
11.23,8.07,97.8,84.3,63.79,4857,22.92639834,
14.93,10.58,91.2,77,57.83,6884,21.01937103,
15.94,11.93,98.6,87.6,63.23,3.08,23.83217581,
17.14,12.44,97.8,82.3,58.96,10.39,22.45006252,
19.69,11.41,96,78.3,43.77,14.22,21.56368948,
18.89,11.65,91.4,71.2,38.51,13.68,19.67377528,
17.48,11.09,93.2,71.9,38.12,10.89,19.87204065,
19.28,11.19,96.6,78.9,47.61,15.43,21.67639409,
18.68,10.89,97.1,83.5,58.55,12,22.78326589,
18.35,12.54,92.4,72.5,44.85,12.09,19.95290576,
16.01,12.56,73.4,56.37,44.82,7.03,15.51460806,
20.77,14.27,94.2,56.66,34.8,14.59,15.69296303,
22.51,14.78,93,58.83,30.75,13.2,16.33598343,
18.16,13.16,100,85.1,43.79,3234,23.43596878,
17.4,11.78,100,94.1,72.6,11.37,25.45183025,
16.6,12.51,100,95.7,74,5.748,25.86215444,
18.01,12.86,100,89.7,60.57,11.35,24.44396832,
16.94,11.58,100,87.4,53.29,8.35,23.9259534,
15.79,11.04,100,84.6,53.85,8.47,23.15131512,
19.95,11.75,100,80.3,45.19,18.45,22.09456323,
22.24,12.12,100,79.4,37.22,18.5,21.9572519,
13.32,9.26,100,94.2,75.6,4006,25.43159679,
13.18,8.6,100,95.3,68.58,3574,25.840778,
13.98,10.13,100,97.4,86.4,7.99,26.12101338,
19.55,14.13,100,89.4,58.54,13.28,24.39313355,
25.94,14.02,100,84.2,37.82,19.27,23.27579381,
25.13,15.73,100,76.2,33.98,20.52,21.11567304,
29.96,15.88,100,74.3,20.29,20.14,20.76969572,
30.63,16.65,100,69.73,23.66,20.51,19.45022407,
25.13,15.92,100,73.6,38.09,18.77,20.3421083,
23.31,15.6,100,64.8,30.09,19.99,18.00109456,
13.59,10.82,94.3,67.75,42.66,5612,18.67134546,
16.15,11.29,100,84.4,48.79,5971,23.17009397,
22.18,16.2,98.6,48.89,23.47,21.43,13.63887837,
21.7,12.72,98.9,65.55,28.86,18.23,18.22373246,
20.5,13.3,96.7,58.18,28.39,17.23,16.17967293,
23.31,14.24,94,62.32,18.14,21.2,17.44494421,
24.18,14.07,97.7,68.35,31.28,21.95,18.97295909,
24.59,15.25,100,70.6,30.2,21.57,19.61093062,
19.43,14.47,96.7,72.2,42.5,18.2,19.89970072,
17.55,10.99,95.1,71.9,42.03,18.29,19.82292444,
14.66,7.53,100,75.6,34.95,17.12,20.93651385,
15.26,8.3,100,71.96,36.81,19.65,19.90496746,
14.67,9.25,100,85.2,60,8.41,23.2259482,
19.89,12.97,100,74.6,30.82,21.14,20.71385798,
17.07,12.31,100,93.7,69.48,10.81,25.3927369,
22.1,15.06,100,78.6,33.38,22.24,21.78903408,
25.19,15.06,100,68.03,29.73,23.44,18.9027026,
25.6,15.6,99.5,63.53,24.07,20.72,17.71618895,
23.65,15.73,100,65.94,38.17,23.45,18.22405802,
22.44,14.59,96.7,57.73,22.25,25.03,16.11757621,
23.59,14.27,98.1,59.29,20.7,25.12,16.56950945,
25.26,15.8,94.1,50.86,20.97,24.8,14.21124918,
25.87,15.42,94.2,52.83,16.59,25.4,14.80318301,
25.06,15.75,93.7,49.33,16.11,25.16,13.82673948,
24.45,15.96,84.5,49.41,22.25,25.53,13.79499949,
26.47,15.7,97.6,57.34,18.88,25.26,16.04326011,
25.13,15.41,93.2,55.85,22.45,25.52,15.59079167,
26.27,16.23,93.4,57.61,25.82,25.6,16.04753717,
28.42,17.22,97.5,54.12,13.95,26.16,15.19033431,
30.29,18.05,90.4,50.51,15.5,25.75,14.16311141,
30.62,19.24,95.4,50.83,13.34,25.74,14.27254164,
27.95,18.74,88.5,59.1,27.64,23.88,16.44367249,
26.21,18.04,98.5,73.9,36.88,18.21,20.44074587,
27.48,18.82,100,64.77,27.97,24.37,18.01707197,
29.62,19.8,93.6,57,23.52,21.73,15.9009771,
30.16,20.19,93.8,59.84,24.94,25.94,16.67810041,
32.24,21.15,93.1,49.43,13.81,24.16,13.87529948,
29.35,19.57,73.7,50.01,25.41,23.23,13.93484146,
28,20.17,79.3,51.73,28.18,24.07,14.38851146,
26.88,19.12,92.5,58.48,29.12,21.15,16.25571433,
23.86,18.26,91.5,67.18,38.97,22.22,18.55768975,
22.85,18.05,93.7,62.06,31.36,20.31,17.22620306,
22.17,16.91,99.2,75,41.6,14.09,20.68310758,
14.73,12.83,100,95.1,88.6,5.12,25.46976234,
20.51,14.37,100,91.6,57.88,7.91,25.00372874,
17.55,14.36,100,82.8,53.77,12.3,22.65987057,
23.12,15.01,100,68.02,24.34,29.07,18.96500114,
27.14,17.25,100,66.18,24.94,28.63,18.44491161,
29.55,19.47,98.8,59.35,23.25,28.2,16.55923947,
30.03,19.84,93.5,61.59,25.48,23.88,17.15993368,
23.72,18.1,93.5,72.8,35.47,17.77,20.15466525,
24.45,17.29,100,71.1,36.41,26.83,19.67206857,
29.63,20.63,80.5,49.72,19.14,29.17,13.9093699,
31.17,20.88,85.9,52.6,21.23,28.76,14.69527382,
27.28,19.62,95.5,61.36,32.56,29.21,17.01889481,
20.37,17.23,100,87.5,70.4,9.11,23.69899657,
21.44,17.02,100,79.5,54.77,18.88,21.74312613,
21.65,16.96,95.4,82.6,52.88,15.46,22.6179739,
23.58,18.37,96.5,73.2,42.21,22.93,20.17905198,
27.34,19.25,100,70.8,27.63,28.82,19.69870582,
31.44,22.32,94.7,54.68,21.43,27.16,15.27416411,
31.97,23.01,79.4,47.88,17.19,25.34,13.41144616,
30.29,21.78,88.5,53.01,23.12,26.38,14.7918755,
26.48,21.06,82.5,44.27,16.99,30.12,12.40172557,
28.08,19.34,91.3,46.51,19.35,30.97,13.00935777,
32.18,21.41,86.7,46.49,24.6,30.57,12.96042375,
28.02,22.15,71.1,42.78,26.03,11.01,11.91580803,
30.36,22.52,93.1,51.4,20.22,30.33,14.36910702,
32.84,23.64,90.4,53.41,26.62,29.29,14.87024837,
34.52,25.6,76.3,43.26,18.8,28.57,12.10514425,
33.99,25.84,77.5,46.14,23.65,28.22,12.87110484,
28.96,22.32,92.6,68.06,41.05,27.68,18.77612626,
31.78,23.83,94.1,63.44,30.13,27.58,17.62311147,
26.88,21.82,87,63.51,46.65,21.98,17.45945465,
27.22,21.25,94.8,63.46,34.52,29.5,17.57949992,
30.5,22.76,93.7,58.73,24.26,28.12,16.37586057,
32.78,24.51,69.92,44.72,22.64,29.81,12.48324202,
33.58,25.57,77.5,47.95,26.08,29.03,13.35531521,
34.31,26.76,76.3,48.52,26.75,28.66,13.50842622,
33.38,25.86,78.6,45.74,15.36,29.97,12.82713478,
30.36,23.48,82.6,46.64,18.13,30.05,13.05618028,
30.9,23.2,79.4,43.97,19.21,30.57,12.30037828,
32.1,23.47,85.3,48.83,24.33,30.67,13.61516408,
35.66,25.96,89.6,42.89,19.47,30.46,11.99606096,
36.27,27.07,67.82,33.44,17.11,28.51,9.367877084,
34.39,26.81,73.3,43.91,19.74,26.3,12.27978614,
37.2,27.73,85.2,40.83,16.91,28.95,11.43880452,
37.81,28.66,79.5,38.92,18.33,28.87,10.894079,
39.15,28.96,54.38,30.85,12.12,29.91,8.670315896,
37.68,28.25,72.1,41.38,17.72,29.83,11.58736925,
35.8,28.05,77.1,49.01,27.35,29.26,13.63969266,
39.88,29.67,80.7,47.84,17.18,29.54,13.40054746,
42.37,32.45,84.9,35.77,12.06,27.85,10.05254472,
41.02,31.44,89.3,39.29,12.93,29.97,11.0354157,
40.82,31.41,75.8,35.55,14.41,29.41,9.975997362,
39.95,30.57,74.7,36.44,16.43,29.6,10.21258016,
38.81,30.03,61.99,36.09,15.83,29.71,10.11876348,
35.46,28.78,61.63,41.11,27.96,29.84,11.43770389,
36.33,28.17,86.6,48.99,17.99,30.26,13.71525424,
37.68,28.63,80,40.79,8.69,30.6,11.48807427,
40.75,31.28,61.52,28.39,12.73,25.43,7.97588668,
39.21,30.5,53.89,30.23,14.28,24.11,8.484583894,
36,26.92,70.4,37.35,11.99,30.89,10.49721868,
32.51,24.47,86.2,51.68,24.73,28.23,14.40610777,
30.16,23.99,77.3,50.4,32.82,29.38,13.97763332,
28.81,22.57,71,34.36,19.21,31.65,9.612326693,
28.74,22.2,47.84,31.98,16.04,31.32,8.965137692,
31.97,25.53,47.71,25.94,12.74,31.4,7.287524174,
34.99,26.35,42.09,25.1,11.25,31.6,7.058437875,
37.12,27.07,61.47,30.45,13.81,30.55,8.548445974,
37.74,27.15,77.1,35.59,10.91,30.77,10.00939283,
34.04,26.61,73.9,48.2,29.11,24.68,13.39937761,
24.99,21.92,97.4,78.6,60.07,11.35,21.42599567,
30.55,23.88,84.7,55.57,24.93,29.45,15.48846994,
31.5,24.07,85.8,59.48,32.28,27.27,16.50091225,
34.31,25.73,88,57.53,20.55,26.71,16.07958335,
36.93,28.02,89.5,43.1,11.38,30.63,12.11748659,
39,28.25,85.6,39.27,12.6,30.19,11.03218695,
42.7,31.35,64.82,32.85,10.24,28.69,9.243243283,
44.85,33.09,68.67,29.55,6398,28.96,1.735527131,
43.44,32.78,60.02,29.01,6869,29.5,1.642582287,
39.68,30.26,73.5,41.8,11.72,28.35,11.74989828,
39.61,30.33,73.8,41.95,14.48,28.92,11.77129389,
39.54,30.36,57.53,34.12,14.28,24.16,9.576079584,
39.68,30.9,57.07,32.38,13.4,22.67,9.092902077,
35.19,28.23,74.5,44.46,19,29.34,12.43946472,
33.64,26.3,83.1,47.26,20.62,29.79,13.20878374,
31.9,24.53,78.4,45.48,12.33,29.72,12.77896295,
35.38,25.31,79.3,43.05,11.92,29.53,12.09941723,
37.86,27.94,72.9,36.74,10.51,29.53,10.33555254,
39.61,28.92,60.93,32.68,10.91,28.71,9.191459324,
38.73,28.95,79.8,37.7,13.94,28.62,10.58223114,
34.12,26.24,94.5,46.65,23.45,19.95,13.01434487,
38.94,28.75,80.1,41.12,11.85,27.3,11.55759275,
40.48,30.09,66.92,31.54,9.97,28.51,8.876066412,
40.48,29.98,61.27,28.9,6.264,29.07,8.152450533,
40.15,30.71,60.91,33.07,14.55,28.36,9.279768277,
36.79,28.19,63.82,34.79,16.3,28.83,9.751219662,
33.71,26.09,72.8,39.05,12.67,22.86,10.97009611,
37.73,27.12,83.2,36.17,11.99,29.26,10.16533471,
40.28,29.65,76.2,28.69,10.78,28.7,8.069686722,
42.36,31.2,74.6,28.65,10.71,28.53,8.058900369,
41.7,32.74,56.58,31.32,9.7,27.96,8.816014618,
40.55,31.07,66.91,29.8,7.21,28.55,8.401187816,
39.07,30.02,59.36,26.02,11.52,24.44,7.315714416,
35.93,27.45,46.69,23.63,7.01,28.51,6.662865748,
33.57,24.8,74.2,32.73,13.74,28.31,9.188414183,
34.52,26.28,66.19,38.95,16.17,27.51,10.9177838,
35.78,26.82,85.2,44.64,13.54,27.8,12.53314282,
36.32,27.22,62.68,38.49,17.31,27.12,10.7812296,
36.66,27.83,60.44,39.8,17.92,26.46,11.14391878,
35.65,28,83.9,47.81,22.64,26.07,13.34533201,
37.2,29.24,75.3,45.63,22.77,24.9,12.73625794,
38.14,27.65,88.6,38.01,9.5,26.68,10.69941037,
39.34,28.8,51.35,27.55,11.72,26.33,7.74502009,
39.07,29.41,90.8,43.55,16.16,26.12,12.20650465,
40.28,30.4,64.28,36.94,13.6,25.01,10.37170828,
39,30.19,62.73,41.82,20.14,25.06,11.6930799,
37.93,29.84,71.8,43.13,15.22,25.56,12.09668267,
37.53,28.73,88.7,42.99,18.05,25.6,12.03503477,
38.19,29.55,89.5,38.7,15.76,25.21,10.84996449,
37.6,29.35,57.81,33.36,12.06,24.56,9.375879556,
37.27,28.39,76.9,34.56,16.64,21.41,9.684255571,
37,29.72,52.94,33.13,16.1,16.42,9.287596883,
30.89,27.13,75.2,49.12,31.14,9.2,13.63740101,
23.52,20.99,100,82.1,50.98,6296,22.50767704,
27.53,21.12,100,75.8,40.77,18.03,20.91466545,
34.99,26.22,98.2,59.33,26.01,23.54,16.524552,
33.84,26.66,83.8,59.28,32.81,23.62,16.44012341,
33.65,27.06,88.7,55.81,29.78,20.76,15.5073644,
34.72,25.52,98.1,53.73,21.09,24.21,15.01197006,
35.52,27.21,87.1,52.81,26.07,23.4,14.7085892,
37,28.59,81.3,48.24,21.62,22.79,13.47426073,
36.79,28.52,68.07,41.21,20.61,22.14,11.51872228,
36.52,26.86,75.6,42.91,12.67,22.37,12.054402,
29.89,22.34,79.2,45.23,30.2,15.68,12.56462544,
29.41,22.16,60.86,38.47,20.96,23.36,10.7503236,
35.12,23.81,80.7,37.93,13.34,23.5,10.65072493,
36.32,25.64,55.88,31.03,10.1,23.41,8.731868471,
36.32,25.86,58.65,34.68,14.89,22.94,9.72915895,
33.77,25.04,78.9,48.04,20.75,21.49,13.42578865,
30.23,22.2,86.4,45.42,12.33,22.85,12.76192286,
27.61,19.4,76.3,44.06,20.29,22.8,12.31701937,
28.95,20.06,82.8,49.03,17.25,21.9,13.73286963,
30.29,20.7,97,49.61,24.13,21.9,13.83396657,
32.44,21.89,79.4,46.77,22.57,21.15,13.05561651,
32.23,22.96,73.1,42.49,21.49,20.69,11.86932082,
31.83,22.77,71.3,41.05,16.37,20.69,11.50461931,
31.69,22.89,77.2,44.82,21.09,20.38,12.5231934,
31.22,23.26,82.5,54.63,28.03,19.67,15.19655887,
32.29,23.5,88.3,53.75,25.74,20.16,14.97337387,
32.98,23.13,98.5,50.31,20.43,20.74,14.06235784,
31.63,21.58,79.8,41.44,15.77,21.07,11.61814894,
26.8,20.87,68.33,48.5,35.95,9.23,13.42432,
31.23,24.48,77.7,50.29,31.06,15.8,13.96271422,
32.36,23.47,100,58.09,30.66,17.58,16.13123999,
31.56,23.29,80.2,54.77,27.76,17.35,15.23821782,
33.37,24.63,75.3,45.52,21.63,17.25,12.7145346,
32.97,24.3,98.9,50.46,25.27,19.52,14.06069884,
33.17,24.16,82.6,53.42,25.27,19.11,14.88615224,
32.49,24.33,77.9,53.71,31.53,18.5,14.90776953,
32.56,23.51,97.8,53.03,16.17,19.3,14.863191,
34.18,23.49,77.1,47.53,21.36,18.46,13.27813864,
33.44,24.34,68.76,43.37,20.69,18.36,12.12150848,
30.75,22.45,82.7,54.76,29.99,17.52,15.21372874,
32.3,20.55,93.6,53.16,14.96,17.45,14.91129262,
31.89,21.43,63.11,42.04,18.86,17.41,11.76354507,
34.45,22.2,67.57,40.66,15.29,17.55,11.40331571,
31.97,23.35,56.81,35.48,18.8,10.62,9.928707808,
33.05,22.75,61.81,39.36,17.05,13.75,11.02649625,
33.11,23.8,67.06,38.57,17.59,12.84,10.80137817,
33.24,24.1,64.72,35.8,15.77,16.44,10.03741111,
30.35,20.94,76.8,46.57,21.23,16.83,13.01091942,
26.27,20.58,98.4,64.8,45.91,7.7,17.8217294,
20.23,17.32,100,90.1,66.03,8.02,24.46955323,
22.44,17.42,100,80.2,52.66,16.51,21.96361556,
24.31,18.29,100,83.1,56.97,12.89,22.69643103,
26.93,20.47,97.4,76.9,50.62,14.89,21.08702039,
27.67,19.05,100,75.1,34.64,16.25,20.80213665,
26.59,18.72,93.1,69.25,34.51,16.06,19.18357514,
28.34,18.79,90.3,63.61,30.39,15.93,17.6674889,
29.61,18.6,88.5,61.03,24.73,15.98,17.01218897,
29.95,18.12,92.6,62.45,23.65,15.79,17.41989022,
30.82,17.8,95.3,64.71,22.57,15.72,18.06267673,
30.69,18.64,91.8,58.86,18.26,15.56,16.47523254,
28.47,16.97,94.3,68.74,27.43,14.94,19.12816356,
27.8,15.96,90.7,63.13,29.37,14.52,17.5455054,
25.86,16.63,87.4,64.07,39.43,14.51,17.69362299,
26.06,17.95,89,67.45,39.64,13.96,18.6245052,
23.11,17.23,91.7,72.6,48.01,8.73,19.94082961,
19.76,15.93,100,89.6,66.03,5.07,24.33376215,
20.29,15.81,100,91.2,66.3,9.37,24.76413306,
21.15,15.09,100,89.3,60.14,12.63,24.34150031,
19.41,13.52,93.8,66.53,34.59,14.37,18.4290563,
20.01,11.94,96.6,69.44,36.95,14.16,19.20629324,
22.9,12.19,100,72,29.53,13.82,20.00834777,
17.4,12.18,79.3,52.52,30.89,14.05,14.58278193,
19.2,9.94,99.2,69.82,36.62,13.2,19.31536403,
23.04,11.11,100,77.7,36.34,12.94,21.4991218,
21.96,11.36,100,78.7,39.71,12.99,21.72939199,
22.09,11.53,100,72.4,33.58,12.68,20.06775698,
16.59,9.77,87.7,55.38,30.56,12.99,15.37989629,
20.48,9.76,91.6,64.61,33.11,12.49,17.91407111,
21.89,9.85,98.7,72.8,30.81,12.28,20.21421733,
